rowkey,time,id,is_risk
410541,1426818213.0,154211,0
313511,1425210233.0,154211,0
297735,1425002530.0,154211,0
194661,1423394748.0,154211,0
274493,1424606757.0,154208,0
274490,1424606742.0,154208,0
274481,1424606674.0,154208,0
274479,1424606659.0,154208,0
711325,1432623762.0,154202,0
657130,1431660094.0,154202,0
696902,1432367049.0,154198,0
696894,1432367022.0,154198,0
463394,1427699324.0,154176,0
729729,1432989885.0,154156,0
729706,1432989685.0,154156,0
348545,1425743737.0,154156,0
348542,1425743682.0,154156,0
348404,1425741112.0,154156,0
348403,1425741111.0,154156,0
342647,1425657859.0,154156,0
342626,1425657738.0,154156,0
342621,1425657722.0,154156,0
5368,1420125251.0,154154,0
403212,1426666964.0,154150,0
399140,1426584228.0,154150,0
856898,1434501165.0,154146,0
170562,1423005580.0,154146,0
494306,1428315447.0,154141,0
248886,1424236976.0,154141,0
230171,1423955500.0,154141,0
184743,1423231147.0,154141,0
176632,1423107529.0,154141,0
158936,1422755809.0,154141,0
158935,1422755808.0,154141,0
149215,1422425792.0,154141,0
411267,1426825488.0,154123,0
652319,1431566854.0,154120,0
614403,1430806986.0,154120,0
553047,1429447862.0,154120,0
515037,1428693051.0,154120,0
431612,1427166271.0,154120,0
377857,1426236666.0,154120,0
153888,1422595468.0,154120,0
13396,1420259088.0,154120,0
176079,1423101738.0,154118,0
739416,1433125702.0,154113,0
559591,1429605185.0,154111,0
559589,1429605146.0,154111,1
434894,1427207151.0,154111,0
434876,1427207018.0,154111,0
701372,1432448574.0,154105,0
468853,1427790711.0,154105,0
261664,1424424166.0,154098,0
197150,1423448239.0,154098,0
152454,1422538179.0,154098,0
368284,1426075252.0,154088,0
334927,1425546374.0,154083,0
24001,1420412347.0,154083,0
398741,1426579140.0,154081,0
710720,1432615588.0,154066,0
500921,1428454620.0,154057,0
822746,1434117734.0,154054,0
820707,1434099222.0,154054,0
810446,1433989249.0,154054,0
810412,1433989064.0,154054,0
797435,1433836459.0,154054,0
754196,1433293234.0,154054,0
745155,1433169796.0,154054,0
671209,1431908139.0,154054,0
645895,1431432238.0,154054,0
645892,1431432217.0,154054,0
645878,1431432104.0,154054,0
643317,1431398386.0,154054,0
581367,1430188830.0,154054,0
501142,1428458432.0,154054,0
380611,1426295479.0,154054,0
214950,1423724212.0,154054,0
172425,1423029153.0,154054,0
172401,1423028886.0,154054,0
166072,1422927703.0,154054,0
166041,1422927275.0,154054,0
158237,1422714903.0,154054,0
152678,1422542998.0,154054,0
150961,1422500422.0,154054,0
146213,1422281660.0,154054,0
24732,1420422632.0,154054,0
15773,1420283972.0,154054,0
845948,1434370900.0,154053,0
482638,1428090741.0,154051,0
109583,1421574531.0,154051,0
3991,1420110267.0,154046,0
753577,1433271899.0,154041,0
183861,1423220820.0,154038,0
175032,1423060795.0,154038,0
175026,1423060683.0,154038,0
533303,1429022367.0,154037,0
423643,1427017576.0,154029,0
300198,1425026799.0,154029,0
300102,1425025740.0,154029,0
299861,1425023168.0,154029,0
299856,1425023138.0,154029,0
284548,1424760139.0,154029,0
284124,1424754850.0,154029,0
284102,1424754541.0,154029,0
183809,1423219866.0,154029,0
703773,1432481797.0,154018,0
694969,1432345703.0,154018,0
676293,1431999317.0,154018,0
676278,1431999208.0,154018,0
675548,1431964644.0,154018,0
660297,1431703534.0,154018,0
647787,1431481421.0,154018,0
633101,1431188557.0,154018,0
575094,1430046091.0,154018,0
569221,1429933348.0,154018,0
569215,1429933287.0,154018,0
550165,1429403410.0,154018,0
540434,1429190157.0,154018,0
523403,1428835831.0,154018,0
486104,1428160211.0,154018,0
406745,1426742449.0,154018,0
373395,1426162176.0,154018,0
300379,1425028746.0,154018,0
288143,1424830846.0,154018,0
175499,1423071367.0,154018,0
165047,1422887589.0,154018,0
164835,1422884991.0,154018,0
164828,1422884960.0,154018,0
150775,1422495877.0,154018,0
150773,1422495850.0,154018,0
150342,1422461989.0,154018,0
141359,1422151310.0,154018,0
111529,1421593740.0,154018,0
97381,1421415969.0,154018,0
97221,1421414587.0,154018,0
87252,1421289866.0,154018,0
57131,1420876613.0,154012,0
772745,1433554268.0,154000,0
729420,1432984197.0,154000,0
659992,1431699414.0,154000,0
637212,1431268673.0,154000,0
496676,1428371106.0,154000,0
466212,1427758852.0,154000,0
463003,1427694912.0,154000,0
407469,1426752404.0,154000,0
407377,1426751190.0,154000,0
368085,1426072341.0,154000,0
363424,1425986999.0,154000,0
354786,1425859204.0,154000,0
350330,1425784171.0,154000,0
314592,1425220814.0,154000,0
277624,1424661465.0,154000,0
277560,1424660933.0,154000,0
201030,1423490039.0,154000,0
113001,1421633664.0,154000,0
80947,1421199708.0,154000,0
56472,1420870687.0,154000,0
21002,1420359929.0,154000,0
703164,1432474991.0,153993,0
321316,1425333765.0,153993,0
928791,1435294818.0,153975,0
627051,1431079438.0,153975,0
540860,1429196257.0,153975,0
540206,1429186842.0,153975,0
521981,1428816077.0,153975,0
508224,1428580489.0,153975,0
880310,1434605979.0,153974,0
818854,1434084013.0,153974,0
808503,1433950515.0,153974,0
790297,1433756856.0,153974,0
772175,1433548629.0,153974,0
824823,1434157937.0,153969,0
519069,1428755528.0,153969,0
460303,1427638321.0,153969,0
423875,1427021524.0,153969,0
369185,1426086143.0,153969,0
300505,1425030541.0,153969,0
273915,1424599070.0,153969,0
273765,1424597577.0,153969,0
257919,1424389616.0,153969,0
252348,1424290609.0,153969,0
230327,1423959561.0,153969,0
224519,1423871765.0,153969,0
176197,1423102898.0,153969,0
175771,1423097102.0,153969,0
78753,1421152975.0,153969,0
22902,1420380487.0,153969,0
1051,1420075173.0,153969,0
495815,1428334245.0,153967,0
350889,1425789886.0,153967,0
1685,1420081358.0,153967,0
691516,1432277479.0,153947,0
317205,1425271349.0,153937,0
317198,1425271286.0,153937,0
300595,1425032127.0,153937,0
820849,1434100159.0,153925,0
776261,1433581347.0,153925,0
505479,1428541929.0,153925,0
485546,1428152950.0,153925,0
485150,1428146975.0,153925,0
550444,1429408306.0,153920,0
458654,1427616453.0,153920,0
332655,1425520517.0,153920,0
181370,1423191612.0,153920,0
178301,1423130763.0,153920,0
178281,1423130518.0,153920,0
178192,1423129155.0,153920,0
178160,1423128770.0,153920,0
178141,1423128546.0,153920,0
178122,1423128359.0,153920,0
925866,1435227799.0,153919,0
828874,1434190903.0,153919,0
781769,1433651710.0,153919,0
774139,1433563227.0,153919,0
711724,1432628660.0,153919,0
632279,1431174945.0,153919,0
615988,1430831122.0,153919,0
615977,1430830956.0,153919,0
615974,1430830899.0,153919,0
598768,1430526293.0,153919,0
539363,1429171587.0,153919,0
256963,1424356168.0,153919,0
204140,1423545743.0,153919,0
204139,1423545742.0,153919,0
204112,1423545561.0,153919,0
34924,1420546527.0,153919,0
177063,1423114120.0,153913,0
721627,1432819550.0,153907,0
635793,1431247226.0,153907,0
635783,1431247128.0,153907,0
527720,1428920077.0,153907,0
515137,1428705943.0,153907,0
441692,1427347087.0,153907,0
419357,1426945952.0,153907,0
150524,1422485673.0,153907,0
99387,1421459057.0,153907,0
99033,1421455683.0,153907,0
67663,1421016542.0,153907,0
325314,1425381781.0,153895,0
759526,1433348248.0,153886,1
682148,1432104603.0,153886,0
615593,1430825359.0,153886,0
410638,1426818867.0,153883,1
410626,1426818810.0,153883,1
410620,1426818765.0,153883,1
266830,1424500913.0,153881,0
6749,1420165165.0,153877,0
879543,1434603036.0,153870,0
879396,1434602540.0,153870,0
878293,1434598947.0,153870,0
753073,1433260997.0,153856,0
753063,1433260962.0,153856,0
744172,1433162644.0,153856,0
390645,1426431646.0,153856,0
390642,1426431623.0,153856,0
359296,1425912964.0,153851,0
332186,1425514822.0,153851,0
332185,1425514821.0,153851,0
446977,1427436190.0,153849,0
673731,1431938587.0,153847,0
489280,1428229366.0,153840,0
428738,1427103531.0,153840,0
428666,1427102425.0,153840,0
423865,1427021311.0,153840,0
413124,1426850338.0,153840,0
505336,1428539365.0,153834,0
450819,1427506349.0,153834,0
349391,1425777167.0,153834,0
297250,1424996149.0,153834,0
284654,1424761362.0,153834,0
831073,1434211422.0,153812,0
769944,1433507129.0,153812,0
769941,1433507107.0,153812,0
769873,1433506388.0,153812,0
756331,1433314015.0,153812,0
730080,1432994155.0,153812,0
624583,1431048240.0,153812,0
624582,1431048222.0,153812,0
624576,1431048123.0,153812,0
624574,1431048106.0,153812,0
624570,1431048089.0,153812,0
624569,1431048066.0,153812,0
624455,1431046418.0,153812,0
553938,1429483669.0,153812,0
384253,1426337152.0,153812,0
240872,1424099532.0,153812,0
240870,1424099511.0,153812,0
240864,1424099384.0,153812,0
240863,1424099372.0,153812,0
204451,1423548895.0,153812,0
596244,1430471463.0,153802,0
514852,1428683421.0,153802,0
514831,1428682836.0,153802,0
708614,1432565540.0,153793,0
658104,1431674510.0,153793,0
502290,1428473209.0,153792,0
183867,1423220942.0,153792,0
490096,1428241639.0,153791,0
581954,1430198665.0,153789,0
572827,1430013891.0,153789,0
492585,1428295575.0,153789,0
469417,1427799527.0,153789,0
436982,1427259744.0,153789,0
436978,1427259621.0,153789,0
436977,1427259620.0,153789,0
310441,1425177964.0,153789,0
310275,1425176885.0,153789,0
307804,1425130684.0,153789,0
171595,1423019045.0,153789,0
171592,1423019043.0,153789,0
58510,1420891990.0,153789,0
15043,1420274720.0,153789,0
234131,1424000106.0,153782,0
212237,1423666679.0,153782,0
888419,1434635293.0,153776,0
565479,1429763045.0,153776,0
785172,1433685900.0,153767,0
440370,1427329789.0,153767,0
354701,1425854984.0,153767,0
277192,1424658440.0,153767,0
252442,1424301176.0,153767,0
121795,1421750401.0,153767,0
86302,1421273618.0,153767,0
25344,1420426210.0,153767,0
892740,1434648350.0,153763,0
891215,1434641409.0,153763,0
800698,1433859639.0,153762,0
695473,1432349848.0,153762,0
695448,1432349672.0,153762,0
418488,1426935995.0,153733,0
947171,1435632012.0,153727,0
840539,1434303822.0,153727,0
771152,1433518411.0,153727,0
200787,1423487545.0,153702,0
434147,1427197367.0,153700,0
366304,1426046189.0,153700,0
190441,1423321671.0,153692,0
190439,1423321610.0,153692,0
190429,1423321497.0,153692,0
190349,1423320632.0,153692,0
190326,1423320487.0,153692,0
190222,1423319458.0,153692,0
190105,1423318184.0,153692,0
887849,1434633780.0,153683,0
541965,1429236687.0,153680,0
541960,1429236658.0,153680,0
521378,1428807301.0,153680,0
465072,1427721676.0,153680,0
442540,1427358121.0,153680,0
442537,1427358086.0,153680,0
437930,1427272461.0,153680,0
437912,1427272209.0,153680,0
432696,1427179379.0,153680,0
432693,1427179360.0,153680,0
432691,1427179323.0,153680,0
432685,1427179283.0,153680,0
432683,1427179257.0,153680,0
432680,1427179236.0,153680,0
432676,1427179217.0,153680,0
432672,1427179196.0,153680,0
432665,1427179104.0,153680,0
428288,1427097677.0,153680,0
428283,1427097645.0,153680,0
428281,1427097617.0,153680,0
428262,1427097356.0,153680,0
232638,1423982959.0,153680,0
232634,1423982925.0,153680,0
226042,1423885091.0,153680,0
226034,1423885061.0,153680,0
226032,1423885037.0,153680,0
173189,1423038023.0,153680,0
166712,1422934062.0,153680,0
160037,1422776555.0,153680,0
160036,1422776522.0,153680,0
142016,1422161068.0,153680,0
142012,1422161036.0,153680,0
142011,1422161003.0,153680,0
142010,1422160969.0,153680,0
142008,1422160921.0,153680,0
134662,1421991953.0,153680,0
134660,1421991917.0,153680,0
637450,1431271595.0,153678,1
908990,1434872512.0,153662,0
896281,1434700455.0,153662,0
584666,1430249723.0,153662,0
531329,1428990896.0,153662,0
482554,1428082162.0,153662,0
460648,1427642625.0,153662,0
409537,1426785477.0,153662,0
362873,1425978768.0,153662,0
724591,1432884577.0,153655,0
700530,1432436682.0,153655,0
696254,1432359227.0,153655,0
435039,1427208957.0,153655,0
365990,1426042832.0,153655,0
341319,1425642980.0,153655,0
882135,1434612450.0,153650,0
816167,1434040306.0,153650,0
803873,1433906407.0,153650,0
787334,1433729459.0,153650,0
391331,1426462317.0,153650,0
346780,1425723293.0,153650,0
337170,1425596655.0,153650,0
318668,1425286100.0,153650,0
317929,1425279208.0,153650,0
304715,1425099373.0,153650,0
238249,1424069989.0,153650,0
234500,1424004113.0,153650,0
203849,1423543051.0,153650,0
203556,1423540140.0,153650,0
197634,1423451796.0,153650,0
185386,1423239945.0,153650,0
180925,1423188262.0,153650,0
180857,1423187760.0,153650,0
171986,1423023698.0,153650,0
168927,1422962353.0,153650,0
162933,1422855200.0,153650,0
155903,1422666750.0,153650,0
149522,1422437870.0,153650,0
148706,1422410610.0,153650,0
701583,1432451168.0,153649,0
507590,1428571303.0,153649,0
132779,1421942807.0,153649,0
891617,1434642302.0,153631,0
294681,1424939254.0,153631,0
460434,1427639710.0,153625,0
328251,1425441205.0,153625,0
755924,1433309215.0,153615,0
265612,1424488459.0,153612,0
226421,1423888754.0,153612,0
226415,1423888710.0,153612,0
574372,1430034553.0,153603,0
502618,1428478107.0,153603,0
440605,1427333978.0,153603,0
247329,1424219512.0,153603,0
247324,1424219443.0,153603,0
197815,1423453456.0,153603,0
668027,1431847094.0,153601,0
631098,1431156496.0,153601,0
164431,1422879816.0,153601,0
72040,1421064040.0,153601,0
831368,1434213775.0,153594,0
742089,1433143285.0,153594,0
352211,1425804096.0,153594,0
719899,1432790625.0,153590,0
569018,1429930792.0,153590,0
623268,1431005412.0,153589,0
561196,1429657685.0,153589,0
386287,1426384478.0,153589,0
873726,1434586604.0,153579,0
767281,1433478628.0,153579,0
677911,1432018380.0,153579,0
211913,1423663527.0,153576,0
843577,1434347730.0,153570,0
685389,1432175937.0,153567,0
591515,1430385364.0,153558,0
491295,1428282350.0,153558,0
489872,1428239339.0,153558,0
409265,1426779087.0,153558,0
405568,1426727790.0,153558,0
62657,1420950827.0,153558,0
86717,1421284510.0,153553,1
85897,1421251554.0,153553,1
85788,1421250159.0,153551,0
840998,1434327352.0,153536,0
840997,1434327351.0,153536,0
798479,1433843264.0,153536,0
631178,1431157199.0,153536,0
615346,1430820912.0,153536,0
446052,1427425643.0,153536,0
412322,1426838878.0,153536,0
600461,1430544242.0,153531,0
574082,1430030789.0,153531,0
564602,1429745261.0,153531,0
564429,1429721347.0,153531,0
563090,1429695414.0,153531,0
302646,1425059305.0,153531,0
1549,1420079982.0,153531,0
753760,1433286683.0,153530,0
911406,1434933862.0,153528,0
3736,1420106164.0,153528,0
872895,1434582646.0,153527,0
844604,1434357122.0,153527,0
809708,1433982225.0,153527,0
808031,1433946713.0,153527,0
687611,1432208348.0,153527,0
430662,1427153479.0,153527,0
414517,1426869941.0,153527,0
394457,1426498804.0,153527,0
72996,1421072484.0,153527,0
72972,1421072353.0,153527,0
869092,1434559283.0,153522,0
857447,1434505198.0,153522,0
469180,1427795347.0,153522,0
814856,1434030513.0,153518,0
651489,1431530881.0,153518,0
407863,1426758955.0,153518,0
407075,1426746690.0,153518,0
407049,1426746325.0,153518,0
407036,1426746087.0,153518,0
390286,1426427858.0,153518,0
371543,1426142228.0,153518,0
333035,1425523610.0,153518,0
330752,1425473782.0,153518,0
219742,1423799117.0,153518,0
219731,1423799014.0,153518,0
219722,1423798940.0,153518,0
103313,1421493207.0,153518,0
103309,1421493111.0,153518,0
103301,1421493011.0,153518,0
100776,1421469682.0,153518,0
100755,1421469568.0,153518,0
93190,1421376516.0,153518,0
92874,1421374417.0,153518,0
708020,1432558030.0,153511,0
707653,1432550672.0,153511,0
813759,1434019901.0,153507,0
134107,1421983499.0,153507,0
873977,1434587596.0,153506,0
873875,1434587196.0,153506,0
873862,1434587129.0,153506,0
878377,1434599183.0,153491,0
587297,1430298737.0,153477,0
476335,1427949704.0,153477,0
218981,1423793957.0,153477,0
217218,1423750958.0,153477,0
217196,1423750735.0,153477,0
488839,1428222727.0,153472,0
945479,1435586832.0,153467,0
873529,1434585850.0,153467,0
872802,1434582032.0,153467,0
829433,1434197642.0,153467,0
819404,1434088632.0,153467,0
811919,1434002363.0,153467,0
784319,1433677389.0,153467,0
769304,1433498809.0,153467,0
768089,1433487278.0,153467,0
767984,1433486111.0,153467,0
751553,1433250351.0,153467,0
745025,1433168861.0,153467,0
719350,1432781934.0,153467,0
705367,1432522880.0,153467,0
704959,1432519855.0,153467,0
692974,1432295509.0,153467,0
685577,1432177572.0,153467,0
659301,1431690961.0,153467,0
654414,1431599385.0,153467,0
633354,1431209195.0,153467,0
602457,1430566762.0,153467,0
602434,1430566472.0,153467,0
530585,1428981143.0,153467,0
492393,1428292877.0,153467,0
418369,1426933554.0,153467,0
417075,1426918596.0,153467,0
408169,1426764020.0,153467,0
407963,1426760947.0,153467,0
366399,1426047562.0,153467,0
365663,1426039866.0,153467,0
365662,1426039839.0,153467,0
365658,1426039812.0,153467,0
365647,1426039779.0,153467,0
365642,1426039744.0,153467,0
346280,1425716659.0,153467,0
338607,1425612625.0,153467,0
269056,1424525279.0,153467,0
259919,1424408172.0,153467,0
259654,1424405487.0,153467,0
259629,1424405232.0,153467,0
173226,1423038435.0,153467,0
154315,1422606370.0,153467,0
122834,1421762395.0,153467,0
122798,1421761962.0,153467,0
122763,1421761665.0,153467,0
103069,1421489981.0,153467,0
347690,1425734573.0,153465,0
227733,1423902044.0,153456,0
403911,1426679636.0,153448,0
340526,1425632107.0,153448,0
280134,1424687439.0,153448,0
193309,1423377688.0,153448,0
161529,1422803820.0,153448,0
151904,1422525244.0,153448,0
140161,1422106591.0,153448,0
85141,1421244306.0,153448,0
58576,1420892487.0,153448,0
24954,1420423765.0,153448,0
915184,1434984613.0,153441,0
804597,1433913791.0,153441,0
796022,1433825936.0,153441,0
786731,1433723097.0,153441,0
786075,1433693873.0,153441,0
786006,1433693159.0,153441,0
785992,1433693027.0,153441,0
63463,1420957982.0,153441,0
187533,1423287275.0,153433,1
187522,1423287110.0,153433,0
187518,1423287072.0,153433,1
187508,1423286985.0,153433,0
634659,1431230163.0,153425,0
378511,1426246380.0,153425,0
308848,1425140806.0,153425,0
86187,1421262296.0,153425,0
63559,1420958718.0,153425,0
144063,1422220844.0,153424,1
144041,1422218841.0,153424,1
144040,1422218831.0,153424,1
144039,1422218820.0,153424,1
144038,1422218806.0,153424,1
144037,1422218692.0,153424,1
144036,1422218664.0,153424,1
144034,1422218636.0,153424,1
144033,1422218608.0,153424,1
144032,1422218573.0,153424,1
144031,1422218543.0,153424,1
311400,1425186489.0,153423,0
943629,1435560390.0,153410,0
859893,1434519953.0,153410,0
859892,1434519952.0,153410,0
814740,1434029753.0,153410,0
788918,1433743563.0,153410,0
693488,1432301906.0,153410,0
690309,1432263650.0,153410,0
690241,1432263020.0,153410,0
39627,1420621736.0,153405,0
497113,1428375989.0,153380,0
710382,1432610740.0,153375,0
912654,1434948603.0,153372,0
912643,1434948408.0,153372,0
618991,1430905895.0,153372,0
790880,1433764641.0,153363,0
327189,1425429763.0,153363,0
255284,1424337285.0,153358,0
676606,1432002229.0,153353,0
664193,1431777388.0,153353,0
643238,1431397769.0,153353,0
641910,1431357256.0,153353,0
629617,1431138840.0,153353,0
617806,1430883792.0,153353,0
558270,1429583645.0,153353,0
548085,1429345629.0,153353,0
397874,1426567659.0,153353,0
365613,1426039435.0,153353,0
881935,1434611653.0,153348,0
881530,1434610324.0,153348,0
512126,1428647370.0,153348,0
377205,1426228920.0,153348,0
344980,1425703916.0,153348,0
107802,1421557346.0,153348,0
900325,1434765119.0,153346,0
882083,1434612231.0,153346,0
701610,1432451325.0,153346,0
676171,1431997744.0,153346,0
598578,1430520424.0,153346,0
572533,1430010325.0,153346,0
251516,1424268656.0,153346,0
227372,1423898446.0,153346,0
225430,1423880626.0,153346,0
223483,1423837075.0,153346,0
223454,1423836751.0,153346,0
202301,1423530480.0,153346,0
176785,1423109743.0,153346,0
106135,1421543309.0,153346,0
98957,1421454882.0,153346,0
1682,1420081320.0,153346,0
886167,1434628933.0,153320,0
598590,1430520910.0,153320,0
516715,1428725292.0,153320,0
464702,1427717193.0,153320,0
327343,1425431805.0,153320,0
281082,1424697483.0,153320,0
152508,1422539570.0,153320,0
152506,1422539521.0,153320,0
144909,1422246047.0,153320,0
144818,1422244059.0,153320,0
141839,1422157651.0,153320,0
130501,1421908204.0,153320,0
49024,1420771966.0,153320,0
25531,1420427497.0,153320,0
477116,1427963443.0,153308,0
461713,1427681094.0,153308,0
394936,1426506321.0,153304,0
381391,1426302139.0,153304,0
381386,1426302126.0,153304,0
250114,1424250864.0,153304,0
218923,1423793655.0,153304,0
20964,1420359518.0,153304,0
372498,1426152326.0,153296,0
302892,1425079936.0,153294,0
279653,1424681918.0,153281,0
273288,1424592427.0,153281,0
619671,1430918086.0,153279,0
924396,1435200684.0,153272,0
924383,1435200531.0,153272,0
868760,1434558910.0,153272,0
867850,1434558089.0,153272,0
867243,1434557642.0,153272,0
866927,1434557465.0,153272,0
522771,1428825800.0,153272,0
505698,1428545173.0,153272,0
481769,1428066480.0,153272,0
118737,1421717085.0,153272,0
85261,1421245296.0,153272,0
85240,1421245135.0,153272,0
46059,1420719070.0,153272,0
45996,1420718415.0,153272,0
25375,1420426349.0,153272,0
360320,1425950377.0,153269,0
748567,1433220443.0,153259,0
527950,1428924712.0,153259,0
496180,1428360503.0,153259,0
909287,1434876902.0,153252,0
223386,1423836065.0,153252,0
72285,1421066603.0,153252,0
829439,1434197661.0,153248,0
519625,1428762222.0,153248,0
429877,1427119468.0,153248,0
194809,1423396787.0,153247,0
388843,1426408612.0,153237,0
125669,1421820382.0,153234,0
270411,1424563373.0,153231,0
742196,1433144089.0,153229,0
699917,1432431479.0,153229,0
355833,1425871559.0,153229,0
897691,1434716374.0,153224,0
823515,1434123403.0,153224,0
637918,1431302638.0,153224,0
637371,1431270126.0,153224,0
635483,1431243104.0,153224,0
599719,1430535930.0,153224,0
599424,1430533490.0,153224,0
573977,1430029215.0,153224,0
540767,1429194744.0,153224,0
540020,1429183889.0,153224,0
522964,1428828563.0,153224,0
522961,1428828528.0,153224,0
522918,1428827872.0,153224,0
522912,1428827818.0,153224,0
522851,1428826771.0,153224,0
520979,1428804059.0,153224,0
517402,1428733997.0,153224,0
517094,1428731005.0,153224,0
508906,1428588638.0,153224,0
502494,1428476357.0,153224,0
499129,1428403159.0,153224,0
499069,1428401633.0,153224,0
482500,1428079532.0,153224,0
395734,1426515923.0,153224,0
391031,1426438236.0,153224,0
380937,1426298809.0,153224,0
376418,1426220238.0,153224,0
375286,1426209618.0,153224,0
375175,1426208235.0,153224,0
375152,1426207782.0,153224,0
355266,1425866621.0,153224,0
300426,1425029334.0,153224,0
287254,1424796979.0,153224,0
246695,1424187714.0,153224,0
243442,1424151240.0,153224,0
243411,1424150870.0,153224,0
231302,1423969465.0,153224,0
230956,1423966804.0,153224,0
230913,1423966463.0,153224,0
230886,1423966189.0,153224,0
225639,1423881975.0,153224,0
210417,1423643983.0,153224,0
204439,1423548775.0,153224,0
202703,1423533960.0,153224,0
201584,1423496562.0,153224,0
199667,1423473197.0,153224,0
194655,1423394692.0,153224,0
190906,1423345716.0,153224,0
190900,1423344768.0,153224,0
179949,1423155294.0,153224,0
170884,1423012765.0,153224,0
166114,1422928246.0,153224,0
162587,1422847833.0,153224,0
150004,1422452789.0,153224,0
35293,1420550251.0,153224,0
33677,1420531458.0,153224,0
11283,1420214181.0,153224,0
11183,1420212558.0,153224,0
10705,1420207426.0,153224,0
3057,1420097924.0,153224,0
1066,1420075273.0,153224,0
399934,1426596243.0,153220,0
215676,1423732777.0,153220,0
943030,1435552410.0,153207,0
902252,1434781595.0,153207,0
886805,1434631005.0,153207,0
886701,1434630689.0,153207,0
886486,1434629977.0,153207,0
886448,1434629842.0,153207,0
886361,1434629565.0,153207,0
885231,1434624648.0,153207,0
822803,1434118037.0,153207,0
700761,1432439262.0,153202,0
612757,1430780305.0,153202,0
566965,1429791673.0,153202,0
566450,1429781343.0,153202,0
501047,1428457029.0,153202,0
456416,1427592725.0,153202,0
396893,1426556832.0,153202,0
350045,1425782121.0,153202,0
332603,1425519795.0,153202,0
318638,1425285846.0,153202,0
229241,1423921933.0,153202,0
227120,1423895750.0,153202,0
170175,1422977188.0,153202,0
118842,1421718395.0,153202,0
118114,1421687367.0,153202,0
98936,1421454422.0,153202,0
58799,1420894738.0,153202,0
36249,1420560583.0,153202,0
633197,1431192305.0,153195,0
603161,1430574424.0,153187,0
398133,1426571272.0,153187,0
282527,1424738914.0,153187,0
231128,1423968172.0,153187,0
231127,1423968170.0,153187,0
182182,1423200013.0,153187,0
147323,1422337713.0,153187,0
135180,1421999483.0,153187,0
792273,1433778665.0,153184,0
607593,1430658028.0,153184,0
257570,1424364623.0,153184,0
256306,1424349458.0,153184,0
743926,1433160501.0,153164,0
927908,1435284670.0,153161,0
895608,1434694677.0,153161,0
639631,1431326395.0,153161,0
639014,1431317125.0,153161,0
638965,1431316443.0,153161,0
638849,1431314928.0,153161,0
594308,1430446481.0,153161,0
532016,1429000269.0,153161,0
500651,1428449368.0,153161,0
492747,1428297336.0,153161,0
417104,1426918895.0,153161,0
399099,1426583644.0,153161,0
398704,1426578547.0,153161,0
398692,1426578423.0,153161,0
275951,1424623970.0,153153,0
766187,1433468945.0,153141,0
729389,1432983709.0,153141,0
570110,1429947059.0,153141,0
507982,1428577418.0,153141,0
480630,1428046405.0,153141,0
458090,1427610221.0,153141,0
64914,1420970111.0,153141,0
607054,1430650069.0,153140,0
342619,1425657700.0,153140,0
274348,1424604911.0,153140,0
200068,1423479220.0,153140,0
173851,1423046329.0,153140,0
169126,1422965066.0,153140,0
163523,1422864903.0,153140,0
133423,1421975507.0,153140,0
216420,1423741999.0,153132,0
629528,1431138063.0,153129,0
838204,1434286018.0,153116,0
838166,1434285790.0,153116,0
838108,1434285371.0,153116,0
838107,1434285370.0,153116,0
62441,1420948834.0,153107,0
850632,1434429051.0,153097,0
753668,1433282999.0,153097,0
603965,1430604151.0,153097,0
508984,1428589379.0,153097,0
508980,1428589346.0,153097,0
508975,1428589309.0,153097,0
388297,1426403241.0,153097,0
230134,1423952874.0,153097,0
208026,1423616434.0,153097,0
207680,1423606095.0,153097,0
181824,1423195912.0,153096,0
600579,1430545739.0,153077,0
583884,1430228444.0,153077,0
123461,1421769280.0,153077,0
947396,1435634361.0,153075,0
942020,1435540862.0,153075,0
916032,1435022490.0,153075,0
912490,1434946060.0,153075,0
902272,1434781792.0,153075,0
884240,1434620337.0,153075,0
884077,1434619663.0,153075,0
879024,1434601332.0,153075,0
878701,1434600254.0,153075,0
874996,1434590871.0,153075,0
854621,1434465399.0,153075,0
851039,1434432628.0,153075,0
822172,1434113843.0,153075,0
813034,1434012933.0,153075,0
738908,1433123127.0,153075,0
697679,1432377377.0,153075,0
697678,1432377348.0,153075,0
697672,1432377308.0,153075,0
682664,1432112243.0,153075,0
673966,1431942146.0,153075,0
672841,1431926167.0,153075,0
672669,1431923956.0,153075,0
669707,1431868679.0,153075,0
667700,1431842564.0,153075,0
659891,1431698292.0,153075,0
659335,1431691323.0,153075,0
657773,1431669805.0,153075,0
649672,1431506219.0,153075,0
646055,1431434387.0,153075,0
641372,1431350035.0,153075,0
633670,1431219701.0,153075,0
607203,1430652634.0,153075,0
588044,1430311862.0,153075,0
587144,1430295957.0,153075,0
530911,1428985013.0,153075,0
515977,1428718507.0,153075,0
464604,1427715957.0,153075,0
453742,1427534627.0,153075,0
450860,1427506808.0,153075,0
436101,1427249111.0,153075,0
436087,1427249004.0,153075,0
433272,1427186205.0,153075,0
433264,1427186070.0,153075,0
423996,1427023120.0,153075,0
415039,1426898893.0,153075,0
414918,1426896390.0,153075,0
382048,1426309723.0,153075,0
358520,1425905341.0,153075,0
322049,1425347727.0,153075,0
315618,1425257022.0,153075,0
307412,1425127567.0,153075,0
277182,1424658355.0,153075,0
276545,1424652882.0,153075,0
273985,1424600117.0,153075,0
